level	batch	reading_id	word	reading	meaning	han_viet
n1_advanced_drafts	batch_0591_0600	R_0592	末裔	まつえい	hậu duệ, con cháu đời sau	Mạt Duệ
n1_advanced_drafts	batch_0591_0600	R_0592	正典	せいてん	chính điển, tác phẩm kinh điển được công nhận	Chánh Điển
n1_advanced_drafts	batch_0591_0600	R_0592	融合	ゆうごう	dung hợp, hòa trộn thành một	Dung Hợp
n1_advanced_drafts	batch_0591_0600	R_0592	再構築	さいこうちく	tái cấu trúc, xây dựng lại	Tái Cấu Trúc
n1_advanced_drafts	batch_0591_0600	R_0592	架け橋	かけはし	cầu nối (比喩 — nghĩa bóng: kết nối hai phía)	Giá Kiều
n1_advanced_drafts	batch_0591_0600	R_0592	クエーカー教徒	クエーカーきょうと	tín đồ Quaker — dòng Tin Lành nhấn mạnh hoà bình và phổ quát	Giáo Đồ
n1_advanced_drafts	batch_0591_0600	R_0592	普遍主義	ふへんしゅぎ	chủ nghĩa phổ quát, universalism	Phổ Biến Chủ Nghĩa
n1_advanced_drafts	batch_0591_0600	R_0593	夢幻能	むげんのう	mộng huyễn Noh — thể loại Noh kết cấu theo giấc mơ, hồn người chết gặp người sống	Mộng Huyễn Năng
n1_advanced_drafts	batch_0591_0600	R_0593	生霊	いきりょう	sinh linh — linh hồn của người còn sống phóng ra ngoài thân xác vì cảm xúc cực đoan	Sanh Linh
n1_advanced_drafts	batch_0591_0600	R_0593	執着	しゅうちゃく	chấp trước, bám víu	Chấp Trứ
n1_advanced_drafts	batch_0591_0600	R_0593	般若の面	はんにゃのめん	mặt nạ hannya — mặt nạ Noh biểu đạt người phụ nữ biến thành quỷ vì ghen tuông	Bàn Nhược Diện
n1_advanced_drafts	batch_0591_0600	R_0593	幽玄	ゆうげん	yugen — vẻ đẹp huyền ảo sâu xa, khái niệm thẩm mỹ cốt lõi của Noh	U Huyền
n1_advanced_drafts	batch_0591_0600	R_0593	技倆	ぎりょう	kỹ năng, tài năng kỹ thuật	Kĩ Lưỡng
n1_advanced_drafts	batch_0591_0600	R_0593	白拍子	しらびょうし	shirabyoshi — nữ vũ công biểu diễn vũ điệu truyền thống Nhật Bản	Bạch Phách Tử
n1_advanced_drafts	batch_0591_0600	R_0593	融解	ゆうかい	tan biến, hòa lẫn vào nhau	Dung Giải
n1_advanced_drafts	batch_0591_0600	R_0593	花伝書	かでんしょ	Fushi Kaden — tác phẩm lý luận Noh quan trọng nhất của Zeami	Hoa Truyền Thư
n1_advanced_drafts	batch_0591_0600	R_0593	移入	いにゅう	truyền vào, đưa vào (cảm xúc từ diễn viên sang khán giả)	Di Nhập
n1_advanced_drafts	batch_0591_0600	R_0593	存在論	そんざいろん	bản thể luận, ontology	Tồn Tại Luận
n1_advanced_drafts	batch_0591_0600	R_0593	情動	じょうどう	cảm xúc, xúc động (nhấn mạnh tính bản năng)	Tình Động
n1_advanced_drafts	batch_0591_0600	R_0593	位置づける	いちづける	định vị, xác định vị trí	Vị Trí
n1_advanced_drafts	batch_0591_0600	R_0593	雄弁に語る	ゆうべんにかたる	nói lên một cách hùng hồn, diễn đạt một cách thuyết phục	Hùng Biện Ngữ
n1_advanced_drafts	batch_0591_0600	R_0593	性別横断	せいべつおうだん	vượt giới tính, cross-gender	Tính Biệt Hoành Đoạn
n1_advanced_drafts	batch_0591_0600	R_0593	重層的	じゅうそうてき	đa tầng, nhiều lớp chồng lên nhau	Trọng Tằng Đích
n1_advanced_drafts	batch_0591_0600	R_0594	没落	ぼつらく	suy tàn, sa sút, xuống dốc	Một Lạc
n1_advanced_drafts	batch_0591_0600	R_0594	旧華族	きゅうかぞく	gia đình quý tộc cũ (trước khi chế độ quý tộc bị xóa bỏ sau Thế chiến II)	Cựu Hoa Tộc
n1_advanced_drafts	batch_0591_0600	R_0594	矜持	きょうじ	lòng kiêu hãnh, tự trọng (văn trang trọng)	Căng Trì
n1_advanced_drafts	batch_0591_0600	R_0594	貧窮	ひんきゅう	sự túng thiếu, bần cùng	Bần Cùng
n1_advanced_drafts	batch_0591_0600	R_0594	終焉	しゅうえん	sự kết thúc, tàn cuộc (文語的)	Chung Diên
n1_advanced_drafts	batch_0591_0600	R_0594	実存的	じつぞんてき	mang tính hiện sinh, thuộc chủ nghĩa hiện sinh	Thực Tồn Đích
n1_advanced_drafts	batch_0591_0600	R_0594	遺書	いしょ	di thư, thư tuyệt mệnh	Di Thư
n1_advanced_drafts	batch_0591_0600	R_0594	並置	へいち	đặt cạnh nhau, song đặt	Tịnh Trí
n1_advanced_drafts	batch_0591_0600	R_0594	日記体	にっきたい	thể nhật ký, hình thức viết nhật ký	Nhật Kí Thể
n1_advanced_drafts	batch_0591_0600	R_0594	昇華	しょうか	thăng hoa, nâng lên tầm cao hơn	Thăng Hoa
n1_advanced_drafts	batch_0591_0600	R_0594	倫理	りんり	đạo đức, luân lý	Luân Lí
n1_advanced_drafts	batch_0591_0600	R_0594	入水自殺	じゅすいじさつ	tự sát bằng cách nhảy xuống nước	Nhập Thủy Tự Sát
n1_advanced_drafts	batch_0591_0600	R_0594	介入	かいにゅう	sự can thiệp, can dự vào	Giới Nhập
n1_advanced_drafts	batch_0591_0600	R_0594	解釈空間	かいしゃくくうかん	không gian diễn giải, phạm vi có thể hiểu/phân tích	Giải Thích Không Gian
n1_advanced_drafts	batch_0591_0600	R_0594	物の哀れ	もののあわれ	cảm thức về sự tàn la của vạn vật, mỹ học buồn đẹp đặc thù Nhật Bản	Vật Ai
n1_advanced_drafts	batch_0591_0600	R_0594	実存的断絶	じつぞんてきだんぜつ	sự đứt gãy hiện sinh, sự phân đoạn từ góc độ tồn tại	Thực Tồn Đích Đoạn Tuyệt
n1_advanced_drafts	batch_0591_0600	R_0594	重層的	じゅうそうてき	đa tầng, có nhiều lớp ý nghĩa	Trọng Tằng Đích
n1_advanced_drafts	batch_0591_0600	R_0594	喪失	そうしつ	sự mất mát, mất đi	Tang Thất
n1_advanced_drafts	batch_0591_0600	R_0594	結晶	けっしょう	sự kết tinh, kết tụ thành dạng thuần khiết	Kết Tinh
n1_advanced_drafts	batch_0591_0600	R_0594	先見性	せんけんせい	tính tiên phong, khả năng nhìn trước thời đại	Tiên Kiến Tính
n1_advanced_drafts	batch_0591_0600	R_0595	編纂	へんさん	biên soạn, sưu tập và chỉnh lý	Biên Toản
n1_advanced_drafts	batch_0591_0600	R_0595	言霊	ことだま	linh lực ngôn ngữ, tín ngưỡng rằng lời nói có sức mạnh thần bí	Ngôn Linh
n1_advanced_drafts	batch_0591_0600	R_0595	防人	さきもり	lính phòng thủ, binh lính được điều đến biên cương bảo vệ đất nước thời cổ đại	Phòng Nhân
n1_advanced_drafts	batch_0591_0600	R_0595	望郷	ぼうきょう	nỗi nhớ nhà, nhớ quê hương	Vọng Hương
n1_advanced_drafts	batch_0591_0600	R_0595	大宰帥	だざいのそち	Dazai no Sochi, chức quan đứng đầu phủ Dazaifu — cấp bậc cao trong chính quyền địa phương thời Nara	Đại Tể Soái
n1_advanced_drafts	batch_0591_0600	R_0595	典拠	てんきょ	căn cứ, nguồn gốc, chú thích	Điển Cứ
n1_advanced_drafts	batch_0591_0600	R_0595	証左	しょうさ	bằng chứng, chứng cớ, sự chứng thực	Chứng Tả
n1_advanced_drafts	batch_0591_0600	R_0595	迸り	ほとばしり	sự phun trào, sự trào dâng (cảm xúc mạnh mẽ vượt ra)	Bình
n1_advanced_drafts	batch_0591_0600	R_0595	万葉仮名	まんようがな	Man'yogana, hệ thống chữ viết cổ dùng âm và nghĩa Hán tự để biểu hiện tiếng Nhật	Vạn Diệp Giả Danh
n1_advanced_drafts	batch_0591_0600	R_0595	もののあわれ	もののあわれ	mono no aware, cảm xúc tiếc thương trước sự vô thường của vạn vật — khái niệm thẩm mỹ Nhật Bản	
n1_advanced_drafts	batch_0591_0600	R_0595	萌芽	ほうが	mầm non, mầm mống, sự bắt đầu hình thành	Manh Nha
n1_advanced_drafts	batch_0591_0600	R_0595	愛惜	あいせき	sự tiếc thương, lòng quý trọng và tiếc nuối	Ái Tích
n1_advanced_drafts	batch_0591_0600	R_0595	礎	いしずえ	nền tảng, cơ sở, đặt móng	Sở
n1_advanced_drafts	batch_0591_0600	R_0595	余すところなく	あますところなく	đầy đủ toàn bộ, không bỏ sót bất cứ điều gì	Dư
n1_advanced_drafts	batch_0591_0600	R_0595	如実に	にょじつに	một cách rõ ràng, trung thực, đúng như thực tế	Như Thực
n1_advanced_drafts	batch_0591_0600	R_0595	ともすれば	ともすれば	thường có xu hướng, dễ có khuynh hướng (âm tính)	
n1_advanced_drafts	batch_0591_0600	R_0596	屹立する	きつりつする	sừng sững, đứng vững vãi (nhân vật lịch sử vĩ đại)	Ngật Lập
n1_advanced_drafts	batch_0591_0600	R_0596	他力本願	たりきほんがん	tha lực bản nguyện — nương tựa vào sức mạnh của Phật, không phải tự lực	Tha Lực Bản Nguyện
n1_advanced_drafts	batch_0591_0600	R_0596	非僧非俗	ひそうひぞく	phi tăng phi tục — không phải tăng sĩ cũng không phải người thế tục	Phi Tăng Phi Tục
n1_advanced_drafts	batch_0591_0600	R_0596	悪人正機説	あくにんしょうきせつ	thuyết ác nhân chính cơ — người ác mới chính là đối tượng được cứu rỗi	Ác Nhân Chánh Ki Thuyết
n1_advanced_drafts	batch_0591_0600	R_0596	歎異抄	たんにしょう	Tannisho — văn bản ghi lại lời dạy của Shinran, do đệ tử Yuien biên soạn	Thán Dị Sao
n1_advanced_drafts	batch_0591_0600	R_0596	本願	ほんがん	bản nguyện — lời thề nguyện của Phật A Di Đà để cứu độ chúng sinh	Bản Nguyện
n1_advanced_drafts	batch_0591_0600	R_0596	称念	しょうねん	xưng niệm — đọc niệm danh hiệu Phật bằng miệng	Xưng Niệm
n1_advanced_drafts	batch_0591_0600	R_0596	衆生	しゅじょう	chúng sinh — tất cả sinh vật chưa được giải thoát	Chúng Sanh
n1_advanced_drafts	batch_0591_0600	R_0596	義絶	ぎぜつ	nghĩa tuyệt — tuyên bố cắt đứt quan hệ cha con hoặc thầy trò	Nghĩa Tuyệt
n1_advanced_drafts	batch_0591_0600	R_0596	業	ごう	nghiệp — hành động tích lũy từ quá khứ, quyết định vận mệnh	Nghiệp
n1_advanced_drafts	batch_0591_0600	R_0596	愚禿	ぐとく	ngẫu độc — kẻ ngốc đầu trọc (Shinran tự gọi mình, thể hiện sự khiêm tốn sâu sắc)	Ngu Ngốc
n1_advanced_drafts	batch_0591_0600	R_0596	石山合戦	いしやまかっせん	Thạch Sơn Hợp Chiến — cuộc chiến 10 năm giữa Oda Nobunaga và Honganji (1570-1580)	Thạch San Hợp Chiến
n1_advanced_drafts	batch_0591_0600	R_0596	秘本	ひほん	sách bí mật — sách chỉ được lưu truyền trong nội bộ hạn chế	Bí Bản
n1_advanced_drafts	batch_0591_0600	R_0596	精緻	せいち	tinh tế, tỉ mỉ, chi tiết hoàn hảo	Tinh Trí
n1_advanced_drafts	batch_0591_0600	R_0596	刷新者	さっしんしゃ	người cách tân, người đổi mới	Xoát Tân Giả
n1_advanced_drafts	batch_0591_0600	R_0596	過激	かげき	quá khích, cực đoan, triệt để	Quá Kích
n1_advanced_drafts	batch_0591_0600	R_0597	船場	せんば	Semba — khu thương nhân cổ truyền ở Osaka, biểu tượng văn hóa thương gia Kansai	Thuyền Tràng
n1_advanced_drafts	batch_0591_0600	R_0597	黄昏	たそがれ	hoàng hôn, buổi chiều tà — ẩn dụ cho sự suy tàn dần dần	Hoàng Hôn
n1_advanced_drafts	batch_0591_0600	R_0597	奢侈	しゃし	xa xỉ, lãng phí — đặc biệt bị cấm thời chiến	Xa Xỉ
n1_advanced_drafts	batch_0591_0600	R_0597	大本営	だいほんえい	Đại bản doanh — Bộ chỉ huy tối cao quân đội Nhật thời Thế chiến II	Đại Bản Doanh
n1_advanced_drafts	batch_0591_0600	R_0597	丹念に	たんねんに	tỉ mỉ, chăm chú, cẩn thận từng chi tiết	Đan Niệm
n1_advanced_drafts	batch_0591_0600	R_0597	帯の結び方	おびのむすびかた	cách thắt dây đai obi của kimono	Đới Kết Phương
n1_advanced_drafts	batch_0591_0600	R_0597	軋轢	あつれき	sự va chạm, bất đồng, ma sát giữa hai lực	Nghát Lịch
n1_advanced_drafts	batch_0591_0600	R_0597	縁談	えんだん	cuộc đàm phán hôn nhân, mối mai kết hôn	Duyên Đàm
n1_advanced_drafts	batch_0591_0600	R_0597	破談	はだん	vỡ kèo, thương lượng bị hủy, đặc biệt là hôn nhân đổ vỡ	Phá Đàm
n1_advanced_drafts	batch_0591_0600	R_0597	立ち竦む	たちすくむ	dừng lại bất động vì lo sợ hoặc lưỡng lự	Lập Tủng
n1_advanced_drafts	batch_0591_0600	R_0597	耽美主義	たんびしゅぎ	chủ nghĩa duy mỹ — trào lưu văn học đề cao cái đẹp như giá trị tối cao	Đam Mĩ Chủ Nghĩa
n1_advanced_drafts	batch_0591_0600	R_0597	対抗言説	たいこうげんせつ	diễn ngôn đối kháng, counter-discourse	Đối Kháng Ngôn Thuyết
n1_advanced_drafts	batch_0591_0600	R_0597	方言文学	ほうげんぶんがく	văn học phương ngữ, văn học dùng tiếng địa phương	Phương Ngôn Văn Học
n1_advanced_drafts	batch_0591_0600	R_0597	主体性	しゅたいせい	tính chủ thể, chủ thể tính — khả năng tự quyết định	Chủ Thể Tính
n1_advanced_drafts	batch_0591_0600	R_0597	静謐	せいひつ	yên tĩnh, lặng lẽ thanh thản — tĩnh mịch sâu xa	Tĩnh Mật
n1_advanced_drafts	batch_0591_0600	R_0597	反戦	はんせん	phản chiến, chống chiến tranh	Phản Chiến
n1_advanced_drafts	batch_0591_0600	R_0597	擁護者	ようごしゃ	người bảo hộ, người bênh vực, người bảo vệ	Ủng Hộ Giả
n1_advanced_drafts	batch_0591_0600	R_0597	容器	ようき	chiếc bình, vật chứa, container	Dung Khí
n1_advanced_drafts	batch_0591_0600	R_0598	精神史	せいしんし	lịch sử tinh thần, lịch sử tư tưởng	Tinh Thần Sử
n1_advanced_drafts	batch_0591_0600	R_0598	超国家主義	ちょうこっかしゅぎ	chủ nghĩa siêu dân tộc, ultra-nationalism	Siêu Quốc Gia Chủ Nghĩa
n1_advanced_drafts	batch_0591_0600	R_0598	言論空間	げんろんくうかん	không gian ngôn luận, diễn đàn công khai	Ngôn Luận Không Gian
n1_advanced_drafts	batch_0591_0600	R_0598	未曾有	みぞう	chưa từng có, chưa từng xảy ra	Vị Tằng Hữu
n1_advanced_drafts	batch_0591_0600	R_0598	先駆的	せんくてき	đi tiên phong, đi trước thời đại	Tiên Khu Đích
n1_advanced_drafts	batch_0591_0600	R_0598	全体主義	ぜんたいしゅぎ	chủ nghĩa toàn trị, totalitarianism	Toàn Thể Chủ Nghĩa
n1_advanced_drafts	batch_0591_0600	R_0598	無責任の体系	むせきにんのたいけい	hệ thống vô trách nhiệm (khái niệm cốt lõi của Maruyama)	Vô Trách Nhâm Thể Hệ
n1_advanced_drafts	batch_0591_0600	R_0598	霧散	むさん	tan biến như sương, tiêu tan	Vụ Tán
n1_advanced_drafts	batch_0591_0600	R_0598	滑落	かつらく	trượt xuống, trơn trượt xuống	Hoạt Lạc
n1_advanced_drafts	batch_0591_0600	R_0598	概念装置	がいねんそうち	bộ máy khái niệm, conceptual apparatus	Khái Niệm Trang Trí
n1_advanced_drafts	batch_0591_0600	R_0598	自律的主体	じりつてきしゅたい	chủ thể tự chủ, autonomous subject	Tự Luật Đích Chủ Thể
n1_advanced_drafts	batch_0591_0600	R_0598	永久革命	えいきゅうかくめい	cách mạng vĩnh cửu, permanent revolution	Vĩnh Cửu Cách Mệnh
n1_advanced_drafts	batch_0591_0600	R_0598	通底音	つうていおん	âm thanh xuyên suốt (basso ostinato, chủ đề nền dai dẳng)	Thông Để Âm
n1_advanced_drafts	batch_0591_0600	R_0598	執拗低音	しつようていおん	âm trội nền dai dẳng (khái niệm Maruyama về cấu trúc văn hóa Nhật Bản)	Chấp Áo Đê Âm
n1_advanced_drafts	batch_0591_0600	R_0598	古層	こそう	cổ tầng, tầng văn hóa cổ xưa	Cổ Tằng
n1_advanced_drafts	batch_0591_0600	R_0598	内在的	ないざいてき	nội tại, từ bên trong	Nội Tại Đích
n1_advanced_drafts	batch_0591_0600	R_0598	観念論	かんねんろん	chủ nghĩa duy tâm, idealism (triết học)	Quan Niệm Luận
n1_advanced_drafts	batch_0591_0600	R_0598	比較文明論	ひかくぶんめいろん	lý luận so sánh văn minh, comparative civilizational studies	Bỉ Giác Văn Minh Luận
n1_advanced_drafts	batch_0591_0600	R_0599	アレ・ブレ・ボケ	アレ・ブレ・ボケ	are-bure-boke: thô-rung-mờ, thẩm mỹ nhiếp ảnh tiền phong của Provoke	
n1_advanced_drafts	batch_0591_0600	R_0599	粒子	りゅうし	hạt, độ hạt (trong phim ảnh)	Lạp Tử
n1_advanced_drafts	batch_0591_0600	R_0599	知覚	ちかく	nhận thức, tri giác	Tri Giác
n1_advanced_drafts	batch_0591_0600	R_0599	前衛	ぜんえい	tiền phong, avant-garde	Tiền Vệ
n1_advanced_drafts	batch_0591_0600	R_0599	挑発的	ちょうはつてき	mang tính khiêu khích, provoke	Khiêu Phát Đích
n1_advanced_drafts	batch_0591_0600	R_0599	摩擦	まさつ	ma sát, sự cọ xát	Ma Sát
n1_advanced_drafts	batch_0591_0600	R_0599	盛り場	さかりば	khu ăn chơi, phố vui nhộn	Thịnh Tràng
n1_advanced_drafts	batch_0591_0600	R_0599	執拗	しつよう	kiên trì đến mức bướng bỉnh, không ngừng nghỉ	Chấp Áo
n1_advanced_drafts	batch_0591_0600	R_0599	隠蔽	いんぺい	che giấu, che đậy	Ẩn Tất
n1_advanced_drafts	batch_0591_0600	R_0599	溶解	ようかい	tan chảy, hòa tan	Dong Giải
n1_advanced_drafts	batch_0591_0600	R_0599	徘徊	はいかい	lang thang, đi vẩn vơ	Bồi Hoài
n1_advanced_drafts	batch_0591_0600	R_0599	感受性	かんじゅせい	cảm thụ, tính nhạy cảm	Cảm Thụ Tính
n1_advanced_drafts	batch_0591_0600	R_0599	傷跡	きずあと	vết thương, vết sẹo	Thương Tích
n1_advanced_drafts	batch_0591_0600	R_0599	銀塩写真	ぎんえんしゃしん	ảnh ngân muối, ảnh phim nhựa truyền thống	Ngân Diêm Tả Chân
n1_advanced_drafts	batch_0591_0600	R_0599	固執	こしつ	cố chấp, kiên trì giữ lấy	Cố Chấp
n1_advanced_drafts	batch_0591_0600	R_0599	収蔵	しゅうぞう	trưng bày và lưu giữ, thu vào bộ sưu tập	Thu Tàng
n1_advanced_drafts	batch_0591_0600	R_0599	矛盾	むじゅん	mâu thuẫn	Mâu Thuẫn
n1_advanced_drafts	batch_0591_0600	R_0600	俳諧	はいかい	haikai — thể tho hài hước-trữ tình tiền thân haiku	Bài Hãi
n1_advanced_drafts	batch_0591_0600	R_0600	蕉風	しょうふう	Shofuu — phong cách tho đặc trưng của Basho	Tiêu Phong
n1_advanced_drafts	batch_0591_0600	R_0600	連歌	れんが	renga — tho liên ngâm chuỗi, tiền thân haikai	Liên Ca
n1_advanced_drafts	batch_0591_0600	R_0600	発句	ほっく	hokku — câu mở đầu renga, gốc của haiku độc lập	Phát Cú
n1_advanced_drafts	batch_0591_0600	R_0600	切れ字	きれじ	kireji — từ cắt tao đứt gãy ý nghĩa trong haiku (ya, kana, keri)	Thiết Tự
n1_advanced_drafts	batch_0591_0600	R_0600	不立文字	ふりゅうもんじ	Bất Lập Văn Tự — giáo lý Thiền: chân lý không thể dùng chữ viết truyền đạt	Bất Lập Văn Tự
n1_advanced_drafts	batch_0591_0600	R_0600	閑寂	かんじゃく	tĩnh tịch, yên lặng vắng vẻ	Nhàn Tịch
n1_advanced_drafts	batch_0591_0600	R_0600	変貌	へんぼう	biến hình, sự biến đổi hoàn toàn	Biến Bạo
n1_advanced_drafts	batch_0591_0600	R_0600	凝縮	ぎょうしゅく	cô đọng, nén chặt	Ngưng Súc
n1_advanced_drafts	batch_0591_0600	R_0600	余韻	よいん	dư âm, âm hưởng còn vang lai	Dư Vận
n1_advanced_drafts	batch_0591_0600	R_0600	削ぎ落とす	そぎおとす	tia gọt, cắt bỏ đến cực han	Tước Lạc
n1_advanced_drafts	batch_0591_0600	R_0600	執着	しゅうちゃく	chấp trước, sự bám víu	Chấp Trứ
n1_advanced_drafts	batch_0591_0600	R_0600	喚起	かんき	khơi dây, kích thích (trí tưởng tượng)	Hoán Khởi
n1_advanced_drafts	batch_0591_0600	R_0600	客観写生	きゃっかんしゃせい	tả thực khách quan — phương pháp haiku của Kyoshi	Khách Quan Tả Sanh
n1_advanced_drafts	batch_0591_0600	R_0600	無常	むじょう	vô thường — bản chất nhất thời không bền của vạn vât	Vô Thường
n1_advanced_drafts	batch_0601_0610	R_0601	嚆矢	こうし	nguồn gốc, điểm khai đầu, tiền lệ (biểu tượng mũi tên bắt đầu)	Hao Thỉ
n1_advanced_drafts	batch_0601_0610	R_0601	随筆	ずいひつ	tuỳ bút, thể loại văn học viết theo ý nghĩ tự nhiên	Tùy Bút
n1_advanced_drafts	batch_0601_0610	R_0601	鋭敏	えいびん	nhạy bén, tinh tế, nhanh nhạy	Duệ Mẫn
n1_advanced_drafts	batch_0601_0610	R_0601	美意識	びいしき	ý thức thẩm mỹ, cảm quan về cái đẹp	Mĩ Ý Thức
n1_advanced_drafts	batch_0601_0610	R_0601	をかし	をかし	okashi — khái niệm thẩm mỹ Heian: sự kết hợp của ngạc nhiên trí tuệ và khoái cảm thẩm mỹ	
n1_advanced_drafts	batch_0601_0610	R_0601	もののあわれ	もののあわれ	mono no aware — cảm nhận về vô thường và sự buồn man mác của sự vật	
n1_advanced_drafts	batch_0601_0610	R_0601	明敏	めいびん	minh mẫn, thông minh sáng suốt	Minh Mẫn
n1_advanced_drafts	batch_0601_0610	R_0601	機知	きち	trí tuệ nhanh nhạy, sự wit, sự hành động thông minh	Ki Tri
n1_advanced_drafts	batch_0601_0610	R_0601	昇華	しょうか	sự thăng hoa, nâng lên một tầm cao mới	Thăng Hoa
n1_advanced_drafts	batch_0601_0610	R_0601	叙景	じょけい	việc phác hoạ cảnh vật, miêu tả phong cảnh	Tự Cảnh
n1_advanced_drafts	batch_0601_0610	R_0601	才媛	さいえん	tài nữ, phụ nữ có tài năng xuất sắc	Tài Viện
n1_advanced_drafts	batch_0601_0610	R_0601	下賜	かし	ban tặng từ cấp trên xuống cấp dưới, đặc biệt từ hoàng gia	Hạ Tứ
n1_advanced_drafts	batch_0601_0610	R_0601	崩御	ほうぎょ	băng hà — từ dùng để chỉ cái chết của hoàng đế hoàng hậu hoàng phi	Băng Ngự
n1_advanced_drafts	batch_0601_0610	R_0601	挽歌	ばんか	khúc ai ca, bài thơ hay bài hát dành cho người đã mất	Ban Ca
n1_advanced_drafts	batch_0601_0610	R_0601	彫琢	ちょうたく	sự mài giũa, chăm sức hoàn thiện đến mức tuyệt mỹ	Điêu Trác
n1_advanced_drafts	batch_0601_0610	R_0601	哀惜	あいせき	ái tiếc thương, lòng buồn tiếc khi mất đi điều gì quý giá	Ai Tích
n1_advanced_drafts	batch_0601_0610	R_0601	所以	ゆえん	lý do, nguyên nhân sâu xa (văn phong cổ điển)	Sở Dĩ
n1_advanced_drafts	batch_0601_0610	R_0602	結晶化	けっしょうか	kết tinh hóa, hình thành thành tinh thể	Kết Tinh Hóa
n1_advanced_drafts	batch_0601_0610	R_0602	形而上学	けいじじょうがく	siêu hình học, triết học về bản thể	Hình Nhi Thượng Học
n1_advanced_drafts	batch_0601_0610	R_0602	余白	よはく	khoảng trắng, khoảng trống (trong bố cục)	Dư Bạch
n1_advanced_drafts	batch_0601_0610	R_0602	枯山水	かれさんすい	khu vườn đá khô kiểu Nhật (không có nước)	Khô San Thủy
n1_advanced_drafts	batch_0601_0610	R_0602	侘び	わび	wabi — vẻ đẹp giản dị, u tịch, không hoàn hảo theo thẩm mỹ Nhật Bản	Sá
n1_advanced_drafts	batch_0601_0610	R_0602	無為自然	むいしぜん	vô vi tự nhiên — hành động không gượng ép theo tự nhiên (Đạo giáo, Thiền)	Vô Vi Tự Nhiên
n1_advanced_drafts	batch_0601_0610	R_0602	通底する	つうていする	xuyên suốt bên dưới, chia sẻ cùng nền tảng	Thông Để
n1_advanced_drafts	batch_0601_0610	R_0602	照応する	しょうおうする	tương ứng, đối chiếu, cộng hưởng nhau	Chiếu Ứng
n1_advanced_drafts	batch_0601_0610	R_0602	般若心経	はんにゃしんぎょう	Bát Nhã Tâm Kinh — kinh điển trung tâm của Phật giáo Thiền	Bàn Nhược Tâm Kinh
n1_advanced_drafts	batch_0601_0610	R_0602	矮小化	わいしょうか	tầm thường hóa, thu nhỏ tầm vóc, lùn hóa ý nghĩa	Nụy Tiểu Hóa
n1_advanced_drafts	batch_0601_0610	R_0602	不立文字	ふりゅうもんじ	furyumoji — giáo lý Thiền: không dựa vào văn tự, trực tiếp thể nghiệm	Bất Lập Văn Tự
n1_advanced_drafts	batch_0601_0610	R_0602	認識論的	にんしきろんてき	mang tính nhận thức luận (epistemological)	Nhận Thức Luận Đích
n1_advanced_drafts	batch_0601_0610	R_0602	用の美	ようのび	vẻ đẹp của công dụng, vẻ đẹp ẩn trong đồ vật thực dụng hàng ngày	Dụng Mĩ
n1_advanced_drafts	batch_0601_0610	R_0602	変奏	へんそう	biến tấu (âm nhạc/văn học: biến thể giữ tinh thần gốc)	Biến Tấu
n1_advanced_drafts	batch_0601_0610	R_0602	地平	ちへい	chân trời, địa hạt (ẩn dụ: phạm vi tư duy, không gian khái niệm)	Địa Bình
n1_advanced_drafts	batch_0601_0610	R_0603	治安警察法	ちあんけいさつほう	Luật Cảnh sát An ninh (luật thời Minh Trị kiểm soát hoạt động chính trị)	Trì An Cảnh Sát Pháp
n1_advanced_drafts	batch_0601_0610	R_0603	抑圧的	よくあつてき	mang tính áp bức, đàn áp	Ức Áp Đích
n1_advanced_drafts	batch_0601_0610	R_0603	良妻賢母	りょうさいけんぼ	vợ hiền mẹ giỏi (hệ tư tưởng phụ nữ thời Minh Trị)	Lương Thê Hiền Mẫu
n1_advanced_drafts	batch_0601_0610	R_0603	精神的自立	せいしんてきじりつ	sự độc lập về tinh thần	Tinh Thần Đích Tự Lập
n1_advanced_drafts	batch_0601_0610	R_0603	知的気運	ちてききうん	bầu không khí tri thức, khí thế trí tuệ	Tri Đích Khí Vận
n1_advanced_drafts	batch_0601_0610	R_0603	自我覚醒	じがかくせい	sự thức tỉnh ý thức bản ngã	Tự Ngã Giác Tỉnh
n1_advanced_drafts	batch_0601_0610	R_0603	触媒	しょくばい	chất xúc tác	Xúc Môi
n1_advanced_drafts	batch_0601_0610	R_0603	婦人参政権	ふじんさんせいけん	quyền bầu cử của phụ nữ	Phụ Nhân Tham Chánh Quyền
n1_advanced_drafts	batch_0601_0610	R_0603	乖離	かいり	sự chênh lệch, sự cách biệt	Quai Li
n1_advanced_drafts	batch_0601_0610	R_0603	全的な解放	ぜんてきなかいほう	sự giải phóng toàn diện, toàn vẹn	Toàn Đích Giải Phóng
n1_advanced_drafts	batch_0601_0610	R_0603	言説	げんせつ	diễn ngôn (discourse — thuật ngữ học thuật)	Ngôn Thuyết
n1_advanced_drafts	batch_0601_0610	R_0603	先駆者	せんくしゃ	người tiên phong, người đi đầu	Tiên Khu Giả
n1_advanced_drafts	batch_0601_0610	R_0603	礎	いしずえ	nền tảng, viên đá đầu tiên	Sở
n1_advanced_drafts	batch_0601_0610	R_0603	結集する	けっしゅうする	tập hợp lại, quy tụ	Kết Tập
n1_advanced_drafts	batch_0601_0610	R_0603	大正デモクラシー	たいしょうデモクラシー	Dân chủ Taisho (phong trào tự do dân chủ 1910-1920s)	Đại Chánh
