level	batch	reading_id	word	reading	meaning	han_viet
n1_basic_drafts	batch_0531_0540	R_0534	礼制	れいせい	lễ chế, hệ thống lễ nghi theo quy định	Lễ Chế
n1_basic_drafts	batch_0531_0540	R_0534	三従	さんじゅう	tam tòng (theo cha, theo chồng, theo con — chuẩn mực Nho giáo)	Tam Tùng
n1_basic_drafts	batch_0531_0540	R_0534	枷	かせ	xiềng xích, gông cùm, sự ràng buộc	Gia
n1_basic_drafts	batch_0531_0540	R_0534	血統	けっとう	huyết thống, dòng dõi	Huyết Thống
n1_basic_drafts	batch_0531_0540	R_0534	側室	そくしつ	thiếp thất, vợ lẽ của lãnh chúa hay quý tộc	Trắc Thất
n1_basic_drafts	batch_0531_0540	R_0534	如実に	にょじつに	một cách rõ ràng, sống động như thực tế	Như Thực
n1_basic_drafts	batch_0531_0540	R_0534	采配	さいはい	quyền điều hành, quyền chỉ huy, sự phân công	Thải Phối
n1_basic_drafts	batch_0531_0540	R_0534	年季奉公	ねんきぼうこう	chế độ lao động theo hợp đồng nhiều năm, niên quý phụng công	Niên Quý Phụng Công
n1_basic_drafts	batch_0531_0540	R_0534	花魁	おいらん	oiran — kỹ nữ bậc cao tại Yoshiwara, Edo	Hoa Khôi
n1_basic_drafts	batch_0531_0540	R_0534	人身売買	じんしんばいばい	buôn bán người, mua bán thân xác	Nhân Thân Mại Mãi
n1_basic_drafts	batch_0531_0540	R_0534	素地	そじ	nền tảng, cơ sở ban đầu, mảnh đất chuẩn bị sẵn	Tố Địa
n1_basic_drafts	batch_0531_0540	R_0534	相対化	そうたいか	sự tương đối hóa, đặt trong bối cảnh tương đối	Tương Đối Hóa
n1_basic_drafts	batch_0531_0540	R_0534	蘭学	らんがく	Lan học — nghiên cứu khoa học phương Tây qua tiếng Hà Lan	Lan Học
n1_basic_drafts	batch_0531_0540	R_0534	堅牢性	けんろうせい	tính bền vững, sự kiên cố khó phá vỡ	Kiên Lao Tính
n1_basic_drafts	batch_0531_0540	R_0535	新実在論	しんじつざいろん	tân thực tại luận (New Realism — trường phái của Markus Gabriel)	Tân Thực Tại Luận
n1_basic_drafts	batch_0531_0540	R_0535	意味の場	いみのば	trường ý nghĩa (fields of sense — khái niệm trung tâm của Gabriel)	Ý Vị Tràng
n1_basic_drafts	batch_0531_0540	R_0535	逆説的	ぎゃくせつてき	nghịch lý, mang tính mâu thuẫn biểu kiến	Nghịch Thuyết Đích
n1_basic_drafts	batch_0531_0540	R_0535	構築主義	こうちくしゅぎ	chủ nghĩa kiến tạo (constructivism)	Cấu Trúc Chủ Nghĩa
n1_basic_drafts	batch_0531_0540	R_0535	相対主義	そうたいしゅぎ	chủ nghĩa tương đối (relativism)	Tương Đối Chủ Nghĩa
n1_basic_drafts	batch_0531_0540	R_0535	二項対立	にこうたいりつ	lưỡng nguyên đối lập, nhị phân tương phản	Nhị Hạng Đối Lập
n1_basic_drafts	batch_0531_0540	R_0535	ポストモダン	ポストモダン	hậu hiện đại (postmodernism)	
n1_basic_drafts	batch_0531_0540	R_0535	虚無感	きょむかん	cảm giác hư vô, trống rỗng	Hư Vô Cảm
n1_basic_drafts	batch_0531_0540	R_0535	知的渇望	ちてきかつぼう	khát vọng tri thức	Tri Đích Khát Vọng
n1_basic_drafts	batch_0531_0540	R_0535	象牙の塔	ぞうげのとう	tháp ngà (ẩn dụ cho giới học thuật xa rời thực tiễn)	Tượng Ngà Tháp
n1_basic_drafts	batch_0531_0540	R_0535	言説	げんせつ	diễn ngôn (discourse)	Ngôn Thuyết
n1_basic_drafts	batch_0531_0540	R_0535	羅針盤	らしんばん	kim chỉ nam, la bàn	La Châm Bàn
n1_basic_drafts	batch_0531_0540	R_0535	緻密	ちみつ	chặt chẽ, tỉ mỉ, chi tiết	Trí Mật
n1_basic_drafts	batch_0531_0540	R_0535	哲学潮流	てつがくちょうりゅう	xu hướng triết học, dòng chảy triết học	Triết Học Triều Lưu
n1_basic_drafts	batch_0531_0540	R_0535	全体性	ぜんたいせい	tính toàn thể, tính bao quát tổng thể	Toàn Thể Tính
n1_basic_drafts	batch_0531_0540	R_0536	頭角を現す	とうかくをあらわす	nổi bật, bắt đầu được chú ý (thành ngữ)	Đầu Giác Hiện
n1_basic_drafts	batch_0531_0540	R_0536	乳白色	にゅうはくしょく	màu trắng sữa	Nhũ Bạch Sắc
n1_basic_drafts	batch_0531_0540	R_0536	線描	せんびょう	nét vẽ đường nét, kỹ thuật vẽ đường	Tuyến Miêu
n1_basic_drafts	batch_0531_0540	R_0536	独創的	どくそうてき	độc sáng, có tính sáng tạo riêng	Độc Sang Đích
n1_basic_drafts	batch_0531_0540	R_0536	画壇	がだん	họa đàn, giới hội họa	Họa Đàn
n1_basic_drafts	batch_0531_0540	R_0536	並び称される	ならびしょうされる	được xếp ngang hàng, được sánh ngang	Tịnh Xưng
n1_basic_drafts	batch_0531_0540	R_0536	叙情的	じょじょうてき	trữ tình, mang chất thơ	Tự Tình Đích
n1_basic_drafts	batch_0531_0540	R_0536	稀有	けう	hiếm có, quý hiếm	Hi Hữu
n1_basic_drafts	batch_0531_0540	R_0536	克明に	こくめいに	tường tận, chi tiết tỉ mỉ	Khắc Minh
n1_basic_drafts	batch_0531_0540	R_0536	葛藤	かっとう	giằng xé nội tâm, xung đột tâm lý	Cát Đằng
n1_basic_drafts	batch_0531_0540	R_0536	洗礼	せんれい	phép rửa tội (Công giáo)	Tẩy Lễ
n1_basic_drafts	batch_0531_0540	R_0536	壁画	へきが	tranh bích họa, tranh tường	Bích Họa
n1_basic_drafts	batch_0531_0540	R_0536	帰化	きか	nhập quốc tịch (quy hóa)	Quy Hóa
n1_basic_drafts	batch_0531_0540	R_0536	二重性	にじゅうせい	tính hai mặt, song tồn hai bản sắc	Nhị Trọng Tính
n1_basic_drafts	batch_0531_0540	R_0536	凝縮	ぎょうしゅく	cô đọng, nén chặt (ý nghĩa/tinh chất)	Ngưng Súc
n1_basic_drafts	batch_0531_0540	R_0537	理化学研究所	りかがくけんきゅうしょ	Viện Khoa học và Công nghệ Vật lý Hóa học Nhật Bản (RIKEN)	Lí Hóa Học Nghiên Cứu Sở
n1_basic_drafts	batch_0531_0540	R_0537	ニューロモーフィック	にゅーろもーふぃっく	nơ-ron hình thái (neuromorphic -- kiến trúc chip mô phỏng não)	
n1_basic_drafts	batch_0531_0540	R_0537	スパイク信号	すぱいくしんごう	tín hiệu spike -- xung điện rời rạc dùng trong chip nơ-ron hình thái	Tín Hào
n1_basic_drafts	batch_0531_0540	R_0537	フォン・ノイマン型	ふぉん・のいまんがた	kiến trúc von Neumann -- kiến trúc máy tính truyền thống	Hình
n1_basic_drafts	batch_0531_0540	R_0537	深層学習	しんそうがくしゅう	học sâu (deep learning)	Thâm Tằng Học Tập
n1_basic_drafts	batch_0531_0540	R_0537	脳科学統合プログラム	のうかがくとうごうぷろぐらむ	chương trình tích hợp khoa học não bộ	Não Khoa Học Thống Hợp
n1_basic_drafts	batch_0531_0540	R_0537	学際的	がくさいてき	liên ngành, xuyên ngành	Học Tế Đích
n1_basic_drafts	batch_0531_0540	R_0537	ロボット三原則	ろぼっとさんげんそく	Ba Quy Tắc Robot (của Asimov)	Tam Nguyên Tắc
n1_basic_drafts	batch_0531_0540	R_0537	可塑性	かそせい	tính dẻo, khả năng thay đổi theo kinh nghiệm (của não)	Khả Tố Tính
n1_basic_drafts	batch_0531_0540	R_0537	シナプス結合	しなぷすけつごう	kết nối synapse -- liên kết giữa các tế bào thần kinh	Kết Hợp
n1_basic_drafts	batch_0531_0540	R_0537	社会的脳仮説	しゃかいてきのうかせつ	giả thuyết não xã hội -- trí tuệ được tạo ra qua tương tác xã hội	Xã Hội Đích Não Giả Thuyết
n1_basic_drafts	batch_0531_0540	R_0537	相互作用	そうごさよう	tương tác qua lại, tương tác hai chiều	Tương Hỗ Tác Dụng
n1_basic_drafts	batch_0531_0540	R_0537	法制度	ほうせいど	hệ thống pháp luật, thể chế pháp lý	Pháp Chế Độ
n1_basic_drafts	batch_0531_0540	R_0537	意味処理	いみしょり	xử lý ngữ nghĩa -- hiểu ý nghĩa ngôn ngữ	Ý Vị Xứ Lí
n1_basic_drafts	batch_0531_0540	R_0537	ブレインイニシアティブ	ぶれいんいにしあてぃぶ	Brain Initiative -- sáng kiến nghiên cứu não bộ	
n1_basic_drafts	batch_0531_0540	R_0538	縄文時代	じょうもんじだい	thời đại Jomon (14000-300 BC)	Thằng Văn Thì Đại
n1_basic_drafts	batch_0531_0540	R_0538	アニミズム	あにみずむ	thuyết vạn vật hữu linh, animism	
n1_basic_drafts	batch_0531_0540	R_0538	森羅万象	しんらばんしょう	vạn vật, mọi thứ trong vũ trụ	Sâm La Vạn Tượng
n1_basic_drafts	batch_0531_0540	R_0538	土偶	どぐう	dogu — búp bê đất sét thời Jomon	Thổ Ngẫu
n1_basic_drafts	batch_0531_0540	R_0538	豊穣	ほうじょう	phồn thực, mùa màng bội thu	Phong Nhương
n1_basic_drafts	batch_0531_0540	R_0538	祭祀	さいし	tế lễ, nghi lễ thờ cúng	Tế Tế
n1_basic_drafts	batch_0531_0540	R_0538	掘立柱建物	ほったてばしらたてもの	công trình cột đào đất (kỹ thuật xây dựng cổ đại)	Quật Lập Trụ Kiến Vật
n1_basic_drafts	batch_0531_0540	R_0538	三内丸山遺跡	さんないまるやまいせき	di chỉ Sannai-Maruyama, Aomori — đại khu dân cư thời Jomon	Tam Nội Hoàn San Di Tích
n1_basic_drafts	batch_0531_0540	R_0538	復権	ふっけん	sự phục hưng, khôi phục vị thế	Phục Quyền
n1_basic_drafts	batch_0531_0540	R_0538	精霊	せいれい	tinh linh, linh hồn	Tinh Linh
n1_basic_drafts	batch_0531_0540	R_0538	共生	きょうせい	cùng sống, cộng sinh	Cộng Sanh
n1_basic_drafts	batch_0531_0540	R_0538	学際的	がくさいてき	liên ngành, xuyên ngành	Học Tế Đích
n1_basic_drafts	batch_0531_0540	R_0538	持続可能	じぞくかのう	bền vững, có thể duy trì lâu dài	Trì Tục Khả Năng
n1_basic_drafts	batch_0531_0540	R_0538	環境倫理学	かんきょうりんりがく	đạo đức học môi trường	Hoàn Cảnh Luân Lí Học
n1_basic_drafts	batch_0531_0540	R_0538	造形物	ぞうけいぶつ	vật tạo hình, tác phẩm điêu khắc	Tạo Hình Vật
n1_basic_drafts	batch_0531_0540	R_0539	記者クラブ	きしゃクラブ	câu lạc bộ phóng viên — cơ chế tác nghiệp khép kín đặc thù của Nhật	Kí Giả
n1_basic_drafts	batch_0531_0540	R_0539	閉鎖的	へいさてき	khép kín, đóng cửa (nói về tổ chức/cơ chế không tiếp nhận bên ngoài)	Bế Tỏa Đích
n1_basic_drafts	batch_0531_0540	R_0539	媚びる	こびる	xu nịnh, nịnh hót (quyền lực)	Mị
n1_basic_drafts	batch_0531_0540	R_0539	隠蔽	いんぺい	che giấu, bưng bít (thông tin/sự thật)	Ẩn Tất
n1_basic_drafts	batch_0531_0540	R_0539	編集方針	へんしゅうほうしん	chính sách biên tập	Biên Tập Phương Châm
n1_basic_drafts	batch_0531_0540	R_0539	干渉	かんしょう	sự can thiệp, nhúng tay vào	Kiền Thiệp
n1_basic_drafts	batch_0531_0540	R_0539	二極化	にきょくか	sự phân cực (thành hai cực đối lập)	Nhị Cực Hóa
n1_basic_drafts	batch_0531_0540	R_0539	慰安婦	いあんふ	phụ nữ mua vui (comfort women — chủ đề lịch sử nhạy cảm)	Úy An Phụ
n1_basic_drafts	batch_0531_0540	R_0539	特定秘密保護法	とくていひみつほごほう	Luật bảo vệ bí mật quốc gia đặc định (2013)	Đặc Định Bí Mật Bảo Hộ Pháp
n1_basic_drafts	batch_0531_0540	R_0539	プレスフリーダム指数	プレスフリーダムしすう	chỉ số tự do báo chí (Press Freedom Index)	Chỉ Sổ
n1_basic_drafts	batch_0531_0540	R_0539	国境なき記者団	こっきょうなききしゃだん	Phóng viên Không Biên giới (Reporters Without Borders)	Quốc Cảnh Kí Giả Đoàn
n1_basic_drafts	batch_0531_0540	R_0539	番犬	ばんけん	con chó canh giữ — ẩn dụ cho vai trò giám sát của báo chí (watchdog)	Phiên Khuyển
n1_basic_drafts	batch_0531_0540	R_0539	職業倫理	しょくぎょうりんり	đạo đức nghề nghiệp	Chức Nghiệp Luân Lí
n1_basic_drafts	batch_0531_0540	R_0539	内面化	ないめんか	nội tâm hóa, thấm nhuần từ bên trong	Nội Diện Hóa
n1_basic_drafts	batch_0531_0540	R_0540	女房	にょうぼう	nữ thị thần, người hầu nữ trong cung đình	Nữ Phòng
n1_basic_drafts	batch_0531_0540	R_0540	貴公子	きこうし	công tử quý tộc, thiếu niên quý phái	Quý Công Tử
n1_basic_drafts	batch_0531_0540	R_0540	没落	ぼつらく	suy tàn, sa sút	Một Lạc
n1_basic_drafts	batch_0531_0540	R_0540	軌跡	きせき	dấu ấn, hành trình	Quỹ Tích
n1_basic_drafts	batch_0531_0540	R_0540	洞察	どうさつ	sự suy tư sâu sắc, sự thấu hiểu	Động Sát
n1_basic_drafts	batch_0531_0540	R_0540	根幹	こんかん	nền tảng cốt lõi, cội rễ	Căn Cán
n1_basic_drafts	batch_0531_0540	R_0540	漢籍	かんせき	sách chữ Hán, Hán học	Hán Tịch
n1_basic_drafts	batch_0531_0540	R_0540	昇華	しょうか	thăng hoa, nâng lên cấp cao hơn	Thăng Hoa
n1_basic_drafts	batch_0531_0540	R_0540	忘れ形見	わすれがたみ	đứa con để lại như kỷ niệm (sau khi người thân mất)	Vong Hình Kiến
n1_basic_drafts	batch_0531_0540	R_0540	渾然一体	こんぜんいったい	hòa quyện làm một, không phân biệt	Hồn Nhiên Nhất Thể
n1_basic_drafts	batch_0531_0540	R_0540	礼節	れいせつ	lễ nghi, phép tắc	Lễ Tiết
n1_basic_drafts	batch_0531_0540	R_0540	精髄	せいずい	tinh tủy, bản chất cốt lõi	Tinh Tủy
n1_basic_drafts	batch_0531_0540	R_0540	散りばめる	ちりばめる	rải rắc, đính khắp nơi	Tán
n1_basic_drafts	batch_0531_0540	R_0540	雄弁	ゆうべん	hùng hồn, thuyết phục	Hùng Biện
n1_basic_drafts	batch_0531_0540	R_0540	逆説的	ぎゃくせつてき	nghịch lý, mang tính đối nghịch	Nghịch Thuyết Đích
n1_basic_drafts	batch_0541_0550	R_0541	自認する	じにんする	tự nhận, tự thừa nhận	Tự Nhận
n1_basic_drafts	batch_0541_0550	R_0541	初詣	はつもうで	cầu nguyện đầu năm tại đền chùa (Hatsumode)	Sơ Nghệ
n1_basic_drafts	batch_0541_0550	R_0541	節目	ふしめ	cột mốc, bước ngoặt trong cuộc đời	Tiết Mục
n1_basic_drafts	batch_0541_0550	R_0541	宗教性	しゅうきょうせい	tính tôn giáo, chiều kích tôn giáo	Tông Giáo Tính
n1_basic_drafts	batch_0541_0550	R_0541	儀礼	ぎれい	nghi lễ, lễ nghi	Nghi Lễ
n1_basic_drafts	batch_0541_0550	R_0541	温床	おんしょう	nơi ươm mầm, môi trường tạo điều kiện (cho điều xấu)	Ôn Sàng
n1_basic_drafts	batch_0541_0550	R_0541	際立つ	きわだつ	nổi bật, đặc biệt nổi trội	Tế Lập
n1_basic_drafts	batch_0541_0550	R_0541	希求	ききゅう	sự khao khát, mong cầu tha thiết	Hi Cầu
n1_basic_drafts	batch_0541_0550	R_0541	根源的	こんげんてき	căn nguyên, nguyên sơ, thuộc về gốc rễ	Căn Nguyên Đích
n1_basic_drafts	batch_0541_0550	R_0541	混成的	こんせいてき	hỗn hợp, pha trộn từ nhiều nguồn	Hỗn Thành Đích
n1_basic_drafts	batch_0541_0550	R_0541	精神風土	せいしんふうど	môi trường tinh thần, khí hậu tư tưởng của một xã hội	Tinh Thần Phong Thổ
n1_basic_drafts	batch_0541_0550	R_0541	概念化する	がいねんかする	khái niệm hóa, đặt thành khái niệm học thuật	Khái Niệm Hóa
n1_basic_drafts	batch_0541_0550	R_0541	照射する	しょうしゃする	chiếu sáng, soi rọi (vấn đề)	Chiếu Xạ
n1_basic_drafts	batch_0541_0550	R_0541	拡散	かくさん	lan tỏa, khuếch tán	Khuếch Tán
n1_basic_drafts	batch_0541_0550	R_0541	超越体験	ちょうえつたいけん	trải nghiệm siêu việt, trải nghiệm vượt khỏi thực tại thông thường	Siêu Việt Thể Nghiệm
n1_basic_drafts	batch_0541_0550	R_0541	教義	きょうぎ	tín điều, giáo lý, học thuyết của một tôn giáo	Giáo Nghĩa
n1_basic_drafts	batch_0541_0550	R_0542	文豪	ぶんごう	nhà văn lớn, đại văn hào	Văn Hào
n1_basic_drafts	batch_0541_0550	R_0542	鋭利	えいり	sắc bén, nhạy bén	Duệ Lợi
n1_basic_drafts	batch_0541_0550	R_0542	外発的開化	がいはつてきかいか	khai hóa ngoại phát — văn minh hóa bị thúc đẩy từ áp lực bên ngoài (thuật ngữ của Soseki)	Ngoại Phát Đích Khai Hóa
n1_basic_drafts	batch_0541_0550	R_0542	憂慮	ゆうりょ	lo lắng sâu sắc, âu lo	Ưu Lự
n1_basic_drafts	batch_0541_0550	R_0542	神経衰弱	しんけいすいじゃく	suy nhược thần kinh	Thần Kinh Suy Nhược
n1_basic_drafts	batch_0541_0550	R_0542	齟齬	そご	mâu thuẫn, bất hòa, không khớp nhau	Trở Ngữ
n1_basic_drafts	batch_0541_0550	R_0542	自己本位	じこほんい	bản vị tự ngã — lấy bản thân làm tiêu chuẩn (khái niệm của Soseki)	Tự Kỉ Bản Vị
n1_basic_drafts	batch_0541_0550	R_0542	疎外	そがい	tha hóa, sự xa cách	Sơ Ngoại
n1_basic_drafts	batch_0541_0550	R_0542	内在する	ないざいする	nội tại, ẩn chứa bên trong	Nội Tại
n1_basic_drafts	batch_0541_0550	R_0542	含意する	がんいする	hàm chứa, ngụ ý	Hàm Ý
n1_basic_drafts	batch_0541_0550	R_0542	形象	けいしょう	hình tượng (trong văn học)	Hình Tượng
n1_basic_drafts	batch_0541_0550	R_0542	不可分性	ふかぶんせい	tính không thể tách rời	Bất Khả Phân Tính
n1_basic_drafts	batch_0541_0550	R_0542	内面化	ないめんか	nội tâm hóa, tiếp thu vào bên trong	Nội Diện Hóa
n1_basic_drafts	batch_0541_0550	R_0542	岐路	きろ	ngã rẽ, điểm phân kỳ	Kì Lộ
n1_basic_drafts	batch_0541_0550	R_0542	先取り	さきどり	đi trước, nắm bắt sớm hơn thời đại	Tiên Thủ
n1_basic_drafts	batch_0541_0550	R_0543	席巻	せっけん	thống trị, càn quét (thị trường)	Tịch Quyển
n1_basic_drafts	batch_0541_0550	R_0543	洗練さ	せんれんさ	độ tinh xảo, sự tinh luyện	Tẩy Luyện
n1_basic_drafts	batch_0541_0550	R_0543	乖離	かいり	sự tách biệt, chênh lệch xa so với	Quai Li
n1_basic_drafts	batch_0541_0550	R_0543	汎用性	はんようせい	tính đa dụng, khả năng ứng dụng rộng rãi	Phàm Dụng Tính
n1_basic_drafts	batch_0541_0550	R_0543	外来種	がいらいしゅ	loài ngoại lai	Ngoại Lai Chủng
n1_basic_drafts	batch_0541_0550	R_0543	生態系	せいたいけい	hệ sinh thái	Sanh Thái Hệ
n1_basic_drafts	batch_0541_0550	R_0543	パラドックス	パラドックス	nghịch lý	
n1_basic_drafts	batch_0541_0550	R_0543	競争優位	きょうそうゆうい	lợi thế cạnh tranh	Cạnh Tranh Ưu Vị
n1_basic_drafts	batch_0541_0550	R_0543	轍を踏む	てつをふむ	vấp phải vết xe đổ, lặp lại sai lầm	Triệt Đạp
n1_basic_drafts	batch_0541_0550	R_0543	架け橋型	かけはしがた	kiểu nhịp cầu, dạng kết nối cầu nối	Giá Kiều Hình
n1_basic_drafts	batch_0541_0550	R_0543	即応力	そくおうりょく	khả năng phản ứng nhanh, năng lực ứng phó tức thì	Tức Ứng Lực
n1_basic_drafts	batch_0541_0550	R_0543	均質	きんしつ	đồng nhất, đồng đều (về chất lượng/tính chất)	Quân Chất
n1_basic_drafts	batch_0541_0550	R_0543	処方箋	しょほうせん	đơn thuốc; ở đây nghĩa bóng: giải pháp, phương thức chữa trị	Xứ Phương Tiên
n1_basic_drafts	batch_0541_0550	R_0543	パラダイムシフト	パラダイムシフト	sự dịch chuyển mô hình (paradigm shift)	
n1_basic_drafts	batch_0541_0550	R_0543	再定義	さいていぎ	tái định nghĩa, xác định lại	Tái Định Nghĩa
n1_basic_drafts	batch_0541_0550	R_0544	劇作家	げきさっか	nhà soạn kịch	Kịch Tác Gia
n1_basic_drafts	batch_0541_0550	R_0544	閉塞感	へいそくかん	cảm giác bế tắc, ngột ngạt	Bế Tắc Cảm
n1_basic_drafts	batch_0541_0550	R_0544	相克	そうこく	sự giằng xé, mâu thuẫn giữa hai lực đối nghịch	Tương Khắc
n1_basic_drafts	batch_0541_0550	R_0544	天井桟敷	てんじょうさじき	Tenjo Sajiki — tên đoàn kịch thực nghiệm của Terayama (nghĩa đen: ghế trên tầng cao nhất rạp hát)	Thiên Tỉnh Sạn Phu
n1_basic_drafts	batch_0541_0550	R_0544	前衛的	ぜんえいてき	mang tính tiên phong, avant-garde	Tiền Vệ Đích
n1_basic_drafts	batch_0541_0550	R_0544	可視化	かしか	hình tượng hóa, làm cho thấy được	Khả Thị Hóa
n1_basic_drafts	batch_0541_0550	R_0544	解体	かいたい	phá vỡ, tháo dỡ, giải thể (cấu trúc/thể chế)	Giải Thể
n1_basic_drafts	batch_0541_0550	R_0544	伝播	でんぱ	sự lan truyền, lan rộng	Truyền Bá
n1_basic_drafts	batch_0541_0550	R_0544	混濁	こんだく	sự pha trộn đục, hỗn độn	Hỗn Trọc
n1_basic_drafts	batch_0541_0550	R_0544	結晶	けっしょう	kết tinh, sự chắt lọc tinh túy	Kết Tinh
n1_basic_drafts	batch_0541_0550	R_0544	集合的	しゅうごうてき	mang tính tập thể, collective	Tập Hợp Đích
n1_basic_drafts	batch_0541_0550	R_0544	刹那的	せつなてき	mang tính chớp nhoáng, nhất thời	Sát Na Đích
n1_basic_drafts	batch_0541_0550	R_0544	帰属意識	きぞくいしき	ý thức quy thuộc, ý thức về nơi mình thuộc về	Quy Chúc Ý Thức
n1_basic_drafts	batch_0541_0550	R_0544	根無し草	ねなしぐさ	cỏ không rễ — ẩn dụ chỉ người không có nơi nương tựa, lưu lạc	Căn Vô Thảo
n1_basic_drafts	batch_0541_0550	R_0544	回路	かいろ	mạch nối, kênh liên lạc	Hồi Lộ
n1_basic_drafts	batch_0541_0550	R_0544	唯一無二	ゆいいつむに	duy nhất và không thể thay thế	Duy Nhất Vô Nhị
n1_basic_drafts	batch_0541_0550	R_0545	ジェンダーギャップ指数	ジェンダーギャップしすう	chỉ số khoảng cách giới tính	Chỉ Sổ
n1_basic_drafts	batch_0541_0550	R_0545	女性参画	じょせいさんかく	sự tham gia của phụ nữ (vào chính trị, kinh tế)	Nữ Tính Tham Họa
n1_basic_drafts	batch_0541_0550	R_0545	ケアワーク	ケアワーク	công việc chăm sóc (nội trợ, dưỡng lão, nuôi con)	
n1_basic_drafts	batch_0541_0550	R_0545	温床	おんしょう	mầm mống, môi trường thuận lợi (thường cho điều xấu)	Ôn Sàng
n1_basic_drafts	batch_0541_0550	R_0545	公私二分論	こうしにぶんろん	thuyết nhị phân công-tư (phân chia lĩnh vực công và tư)	Công Tư Nhị Phân Luận
n1_basic_drafts	batch_0541_0550	R_0545	自律	じりつ	tự chủ, tự lập (không phụ thuộc)	Tự Luật
n1_basic_drafts	batch_0541_0550	R_0545	ウーマノミクス	ウーマノミクス	Womenomics — chính sách thúc đẩy kinh tế thông qua vai trò phụ nữ của Abe	
n1_basic_drafts	batch_0541_0550	R_0545	管理職比率	かんりしょくひりつ	tỷ lệ người giữ vị trí quản lý	Quản Lí Chức Bỉ Suất
n1_basic_drafts	batch_0541_0550	R_0545	非対称性	ひたいしょうせい	tính bất đối xứng	Phi Đối Xưng Tính
n1_basic_drafts	batch_0541_0550	R_0545	ガラスの天井	ガラスのてんじょう	trần kính — rào cản vô hình ngăn phụ nữ thăng tiến	Thiên Tỉnh
n1_basic_drafts	batch_0541_0550	R_0545	クォータ制	クォータせい	chế độ hạn ngạch (quy định tỷ lệ tối thiểu cho nữ giới)	Chế
n1_basic_drafts	batch_0541_0550	R_0545	義務化	ぎむか	bắt buộc hóa, luật hóa thành nghĩa vụ	Nghĩa Vụ Hóa
n1_basic_drafts	batch_0541_0550	R_0545	構造的不平等	こうぞうてきふびょうどう	bất bình đẳng mang tính cấu trúc	Cấu Tạo Đích Bất Bình Đẳng
n1_basic_drafts	batch_0541_0550	R_0545	少子化	しょうしか	tình trạng tỷ lệ sinh thấp, xu hướng giảm dân số	Thiểu Tử Hóa
n1_basic_drafts	batch_0541_0550	R_0545	人口学的	じんこうがくてき	thuộc về dân số học	Nhân Khẩu Học Đích
n1_basic_drafts	batch_0541_0550	R_0545	再評価	さいひょうか	tái đánh giá, đánh giá lại (thường theo hướng nâng cao hơn)	Tái Bình Giá
n1_basic_drafts	batch_0541_0550	R_0545	実効性	じっこうせい	tính hiệu lực thực chất, khả năng có hiệu quả thực tế	Thực Hiệu Tính
n1_basic_drafts	batch_0541_0550	R_0545	稼ぎ手	かせぎて	người kiếm sống, trụ cột kinh tế gia đình	Giá Thủ
n1_basic_drafts	batch_0541_0550	R_0546	製糸	せいし	ươm tơ, kéo tơ	Chế Mịch
n1_basic_drafts	batch_0541_0550	R_0546	養蚕	ようさん	nuôi tằm	Dưỡng Tằm
n1_basic_drafts	batch_0541_0550	R_0546	生糸	きいと	tơ sống, tơ thô	Sanh Mịch
n1_basic_drafts	batch_0541_0550	R_0546	和洋折衷	わようせっちゅう	kết hợp Đông-Tây, hòa hợp phong cách Nhật và phương Tây	Hòa Dương Chiết Trung
n1_basic_drafts	batch_0541_0550	R_0546	工女	こうじょ	nữ công nhân (thời Minh Trị)	Công Nữ
n1_basic_drafts	batch_0541_0550	R_0546	機屋	はたや	xưởng dệt, thợ dệt	Ki Ốc
n1_basic_drafts	batch_0541_0550	R_0546	繰糸	そうし	kéo tơ từ kén (kỹ thuật ươm tơ)	Sào Mịch
n1_basic_drafts	batch_0541_0550	R_0546	産地	さんち	vùng sản xuất, địa phương sản xuất	Sản Địa
n1_basic_drafts	batch_0541_0550	R_0546	台頭	たいとう	sự trỗi dậy, nổi lên	Thai Đầu
n1_basic_drafts	batch_0541_0550	R_0546	脱皮	だっぴ	lột xác, chuyển mình	Thoát Bì
n1_basic_drafts	batch_0541_0550	R_0546	水平的拡散	すいへいてきかくさん	lan tỏa theo chiều ngang (kiến thức truyền từ người sang người cùng cấp)	Thủy Bình Đích Khuếch Tán
n1_basic_drafts	batch_0541_0550	R_0546	産業遺産	さんぎょういさん	di sản công nghiệp	Sản Nghiệp Di Sản
n1_basic_drafts	batch_0541_0550	R_0546	蒸気動力	じょうきどうりょく	động cơ hơi nước	Chưng Khí Động Lực
n1_basic_drafts	batch_0541_0550	R_0546	無形の損失	むけいのそんしつ	tổn thất vô hình	Vô Hình Tổn Thất
n1_basic_drafts	batch_0541_0550	R_0546	葛藤	かっとう	xung đột nội tâm, vật lộn, mâu thuẫn	Cát Đằng
n1_basic_drafts	batch_0541_0550	R_0547	倫理的難問	りんりてきなんもん	bài toán đạo đức khó khăn	Luân Lí Đích Nan Vấn
n1_basic_drafts	batch_0541_0550	R_0547	自律走行車	じりつそうこうしゃ	xe tự lái, xe tự hành	Tự Luật Tẩu Hành Xa
n1_basic_drafts	batch_0541_0550	R_0547	トロッコ問題	トロッコもんだい	bài toán xe điện (trolley problem - bài toán đạo đức kinh điển)	Vấn Đề
n1_basic_drafts	batch_0541_0550	R_0547	委ねる	ゆだねる	trao phó, giao phó	Ủy
